sample type,analyte,sample.day,sample.month,sample.year,sample.date,stream,stream.location,original.concentration.ugL,,analysis.lab,convert.concentration.ugl
nutrients,TP,7,11,2018,2018-11-07,towr,seep,7.45,,CAIS,7.45
nutrients,NH4,16,7,2018,2018-07-16,towr,seep,7.5,,ESL,7.5
nutrients,NH4,15,1,2019,2019-01-15,ws55,flume,7.51,,CAIS,7.51
nutrients,NO3,3,2,2020,2020-02-03,ws55,flume,7.58,,,
nutrients,SRP,28,6,2018,2018-06-28,towr,flume,7.6,,ESL,7.6
nutrients,NH4,28,6,2018,2018-06-28,towr,upstream,7.6,,ESL,7.6
nutrients,TP,4,3,2021,2021-03-04,towr,flume,7.62,blue,,
nutrients,NO3,26,6,2019,2019-06-26,towr,seep,7.62,,CAIS,7.62
nutrients,NH4,2,7,2021,2021-07-02,ws55,flume,7.63,blue,,
nutrients,TP,7,11,2018,2018-11-07,towr,upstream,7.63,,CAIS,7.63
nutrients,NH4,16,2,2021,2021-02-16,towr,flume,7.65,,,
nutrients,TP,6,9,2019,2019-09-06,ws55,seep,7.66,,CAIS,7.66
nutrients,TP,9,12,2019,2019-12-09,towr,seep,7.66,,,
nutrients,NH4,13,7,2021,2021-07-13,ws55,flume,7.7,,,
nutrients,TP,7,7,2020,2020-07-07,towr,seep,7.7,,,
nutrients,NH4,3,7,2018,2018-07-03,towr,upstream,7.7,,ESL,7.7
nutrients,NO3,5,9,2018,2018-09-05,towr,flume,7.71,,CAIS,7.71
nutrients,NO3,20,3,2020,2020-03-20,ws55,flume,7.71,,,
nutrients,TP,7,11,2018,2018-11-07,ws55,flume,7.77,,CAIS,7.77
nutrients,NH4,15,4,2021,2021-04-15,towr,seep,7.77,,,
nutrients,NH4,7,8,2019,2019-08-07,towr,seep,7.78,,CAIS,7.78
nutrients,NH4,25,8,2020,2020-08-25,ws55,seep,7.78,,,
nutrients,NO3,25,8,2020,2020-08-25,towr,flume,7.82,,,
nutrients,TP,2,1,2019,2019-01-02,towr,flume,7.83,,CAIS,7.83
nutrients,TP,9,6,2020,2020-06-09,ws55,seep,7.84,,,
nutrients,NH4,23,8,2019,2019-08-23,ws55,seep,7.89,,CAIS,7.89
nutrients,SRP,22,5,2018,2018-05-22,towr,upstream,7.9,,ESL,7.9
nutrients,NH4,6,1,2020,2020-01-06,towr,upstream,7.9,,,
nutrients,TP,3,12,2018,2018-12-03,towr,seep,7.96,,CAIS,7.96
nutrients,NH4,22,9,2020,2020-09-22,towr,seep,7.97,,,
nutrients,NO3,8,5,2018,2018-05-08,towr,flume,7.983002599,,ESL,7.98
nutrients,NO3,29,5,2019,2019-05-29,towr,seep,8,,CAIS,8
nutrients,NO3,22,10,2018,2018-10-22,towr,upstream,8,,CAIS,8
nutrients,NH4,16,2,2021,2021-02-16,towr,seep,8.02,white,,
nutrients,SRP,25,4,2018,2018-04-25,ws55,flume,8.04,,CAIS,8.04
nutrients,NH4,13,7,2021,2021-07-13,towr,flume,8.04,,,
nutrients,NH4,5,1,2021,2021-01-05,ws55,seep,8.07,,,
nutrients,SRP,18,12,2017,2017-12-18,towr,flume,8.08,,CAIS,8.08
nutrients,NO3,13,3,2018,2018-03-13,ws55,flume,8.11,,CAIS,8.11
nutrients,NH4,1,4,2021,2021-04-01,towr,upstream,8.11,,,
nutrients,TP,11,7,2019,2019-07-11,towr,upstream,8.14,,CAIS,8.14
nutrients,NH4,19,2,2019,2019-02-19,towr,upstream,8.16,,CAIS,8.16
nutrients,TP,1,2,2019,2019-02-01,towr,upstream,8.18,,CAIS,8.18
nutrients,SRP,18,12,2017,2017-12-18,ws55,flume,8.2,,CAIS,8.2
nutrients,NO3,25,10,2019,2019-10-25,ws55,seep,8.24,,,
nutrients,NO3,5,6,2018,2018-06-05,towr,seep,8.251165477,,ESL,8.25
nutrients,NH4,17,5,2019,2019-05-17,ws55,upstream,8.27,,CAIS,8.27
nutrients,TP,1,2,2019,2019-02-01,towr,seep,8.29,,CAIS,8.29
nutrients,NH4,19,6,2018,2018-06-19,towr,upstream,8.3,,ESL,8.3
nutrients,TP,5,9,2018,2018-09-05,ws55,flume,8.33,,CAIS,8.33
nutrients,TP,5,1,2021,2021-01-05,ws55,flume,8.34,white,,
nutrients,TP,4,8,2020,2020-08-04,ws55,seep,8.38,,,
nutrients,SRP,1,4,2021,2021-04-01,ws55,flume,8.384,blue,,
nutrients,TP,3,12,2018,2018-12-03,ws55,flume,8.41,,CAIS,8.41
nutrients,NH4,26,5,2020,2020-05-26,towr,seep,8.44,,,
nutrients,TP,7,7,2020,2020-07-07,towr,flume,8.47,,,
nutrients,NO3,11,10,2019,2019-10-11,towr,upstream,8.49,,,
nutrients,NO3,23,8,2019,2019-08-23,ws55,flume,8.53,,CAIS,8.53
nutrients,NH4,3,7,2018,2018-07-03,towr,flume,8.6,,ESL,8.6
nutrients,NH4,15,12,2020,2020-12-15,ws55,flume,8.6,,,
nutrients,SRP,28,6,2018,2018-06-28,ws55,seep,8.6,,ESL,8.6
nutrients,NO3,4,8,2020,2020-08-04,ws55,flume,8.63,,,
nutrients,NH4,11,7,2019,2019-07-11,towr,seep,8.63,,CAIS,8.63
nutrients,NO3,9,6,2020,2020-06-09,towr,upstream,8.63,,,
nutrients,NH4,23,8,2019,2019-08-23,towr,upstream,8.65,,CAIS,8.65
nutrients,TP,5,5,2019,2019-05-05,ws55,flume,8.67,,CAIS,8.67
nutrients,NH4,16,7,2018,2018-07-16,ws55,flume,8.7,,ESL,8.7
nutrients,NH4,22,8,2018,2018-08-22,towr,flume,8.7,,ESL,8.7
nutrients,NO3,2,7,2021,2021-07-02,towr,seep,8.71,,,
nutrients,TP,7,8,2019,2019-08-07,towr,upstream,8.71,,CAIS,8.71
nutrients,TP,9,12,2019,2019-12-09,ws55,seep,8.72,,,
nutrients,NH4,24,4,2020,2020-04-24,towr,flume,8.73,,,
nutrients,NO3,25,10,2019,2019-10-25,towr,upstream,8.77,,,
nutrients,TP,3,12,2018,2018-12-03,towr,upstream,8.8,,CAIS,8.8
nutrients,TP,6,1,2020,2020-01-06,towr,flume,8.81,,,
nutrients,TP,3,2,2020,2020-02-03,ws55,seep,8.81,,,
nutrients,NO3,27,9,2019,2019-09-27,towr,upstream,8.81,,,
nutrients,NO3,8,9,2020,2020-09-08,towr,upstream,8.82,,,
nutrients,TP,9,12,2019,2019-12-09,ws55,flume,8.84,,,
nutrients,NH4,3,2,2020,2020-02-03,towr,upstream,8.85,,,
nutrients,TP,7,4,2020,2020-04-07,ws55,flume,8.89,,,
nutrients,NO3,24,4,2019,2019-04-24,towr,flume,8.91,,CAIS,8.91
nutrients,SRP,9,4,2018,2018-04-09,ws55,flume,8.92,,CAIS,8.92
nutrients,NO3,20,3,2020,2020-03-20,towr,flume,8.93,,,
nutrients,NO3,23,8,2019,2019-08-23,towr,flume,8.95,,CAIS,8.95
nutrients,NO3,18,12,2017,2017-12-18,towr,flume,8.98,,CAIS,8.98
nutrients,TP,1,12,2020,2020-12-01,ws55,flume,8.98,,,
nutrients,NH4,24,7,2019,2019-07-24,towr,flume,8.99,,CAIS,8.99
nutrients,TP,12,5,2020,2020-05-12,towr,seep,9.01,,,
nutrients,TP,9,8,2021,2021-08-09,towr,seep,9.01,,,
nutrients,TP,9,12,2019,2019-12-09,towr,flume,9.1,,,
nutrients,NH4,26,5,2020,2020-05-26,towr,flume,9.1,,,
nutrients,TP,7,4,2020,2020-04-07,towr,upstream,9.14,,,
nutrients,NH4,19,2,2019,2019-02-19,towr,flume,9.15,,CAIS,9.15
nutrients,TP,5,3,2019,2019-03-05,towr,flume,9.15,,CAIS,9.15
nutrients,NH4,23,6,2020,2020-06-23,ws55,seep,9.18,,,
nutrients,NH4,5,6,2018,2018-06-05,towr,upstream,9.2,,ESL,9.2
nutrients,NH4,25,4,2018,2018-04-25,ws55,flume,9.23,,CAIS,9.23
nutrients,NO3,26,6,2019,2019-06-26,towr,seep,9.27,,CAIS,9.27
nutrients,TP,10,4,2019,2019-04-10,ws55,flume,9.29,,CAIS,9.29
nutrients,NH4,27,9,2019,2019-09-27,towr,upstream,9.31,,,
nutrients,NH4,22,8,2018,2018-08-22,ws55,seep,9.4,,ESL,9.4
nutrients,NH4,11,7,2019,2019-07-11,towr,flume,9.41,,CAIS,9.41
nutrients,NH4,7,8,2019,2019-08-07,ws55,flume,9.41,,CAIS,9.41
nutrients,TP,8,11,2019,2019-11-08,ws55,seep,9.44,,,
nutrients,TP,4,8,2020,2020-08-04,towr,seep,9.44,,,
nutrients,NO3,1,4,2021,2021-04-01,towr,flume,9.47,white,,
nutrients,NO3,21,1,2021,2021-01-21,towr,flume,9.51,blue,,
nutrients,TP,9,6,2020,2020-06-09,towr,flume,9.56,,,
nutrients,NH4,1,12,2020,2020-12-01,ws55,flume,9.56,,,
nutrients,TP,13,7,2021,2021-07-13,ws55,seep,9.56,,,
nutrients,TP,12,5,2021,2021-05-12,towr,seep,9.6,,,
nutrients,NH4,13,3,2018,2018-03-13,ws55,flume,9.63,,CAIS,9.63
nutrients,SRP,25,4,2018,2018-04-25,towr,flume,9.65,,CAIS,9.65
nutrients,NH4,14,9,2017,2017-09-14,towr,flume,9.67,,CAIS,9.67
nutrients,NO3,12,5,2020,2020-05-12,towr,flume,9.68,,,
nutrients,NH4,22,9,2020,2020-09-22,ws55,flume,9.74,,,
nutrients,NH4,8,9,2020,2020-09-08,ws55,seep,9.76,,,
nutrients,NH4,5,9,2018,2018-09-05,towr,flume,9.78,,CAIS,9.78
nutrients,TP,7,11,2018,2018-11-07,ws55,seep,9.78,,CAIS,9.78
nutrients,NH4,1,4,2021,2021-04-01,ws55,flume,9.8,blue,,
nutrients,NH4,25,10,2019,2019-10-25,towr,seep,9.85,,,
nutrients,NO3,26,6,2019,2019-06-26,ws55,flume,9.86,,CAIS,9.86
nutrients,TP,9,8,2021,2021-08-09,towr,flume,9.87,,,
nutrients,TP,5,3,2019,2019-03-05,ws55,flume,9.97,,CAIS,9.97
nutrients,NO3,11,10,2019,2019-10-11,ws55,flume,9.97,,,
nutrients,NH4,9,6,2020,2020-06-09,towr,seep,9.97,,,
nutrients,SRP,26,3,2018,2018-03-26,ws55,flume,9.99,,CAIS,9.99
nutrients,TP,4,2,2021,2021-02-04,towr,seep,10,,,
nutrients,NH4,12,5,2020,2020-05-12,ws55,flume,10.01,,,
nutrients,NO3,1,4,2021,2021-04-01,towr,upstream,10.01,,,
nutrients,TP,8,11,2019,2019-11-08,ws55,flume,10.03,,,
nutrients,NO3,9,6,2020,2020-06-09,towr,seep,10.05,,,
nutrients,NO3,7,8,2018,2018-08-07,towr,upstream,10.0870498,,ESL,10.09
nutrients,NO3,13,7,2021,2021-07-13,towr,seep,10.09,,,
nutrients,NO3,15,4,2021,2021-04-15,towr,upstream,10.09,,,
nutrients,NH4,7,8,2018,2018-08-07,towr,flume,10.1,,ESL,10.1
nutrients,NH4,12,5,2020,2020-05-12,ws55,seep,10.1,,,
nutrients,SRP,28,6,2018,2018-06-28,towr,upstream,10.1,,ESL,10.1
nutrients,NO3,19,9,2018,2018-09-19,towr,flume,10.12,,CAIS,10.12
nutrients,TP,3,2,2020,2020-02-03,ws55,flume,10.12,,,
nutrients,TP,9,6,2020,2020-06-09,towr,upstream,10.16,,,
nutrients,TP,12,6,2019,2019-06-12,towr,seep,10.18,,CAIS,10.18
nutrients,NO3,4,3,2021,2021-03-04,towr,flume,10.19,white,,
nutrients,NO3,4,2,2021,2021-02-04,towr,flume,10.19,,,
nutrients,NO3,7,7,2020,2020-07-07,ws55,seep,10.19,,,
nutrients,TP,6,10,2020,2020-10-06,towr,flume,10.2,,,
nutrients,NO3,5,9,2018,2018-09-05,towr,upstream,10.22,,CAIS,10.22
nutrients,NH4,7,8,2019,2019-08-07,ws55,seep,10.24,,CAIS,10.24
nutrients,TP,6,10,2020,2020-10-06,ws55,seep,10.28,,,
nutrients,NH4,6,1,2020,2020-01-06,towr,seep,10.3,,,
nutrients,TP,3,10,2018,2018-10-03,towr,flume,10.31,,CAIS,10.31
nutrients,TP,7,11,2018,2018-11-07,towr,flume,10.32,,CAIS,10.32
nutrients,NH4,2,7,2021,2021-07-02,towr,seep,10.35,,,
nutrients,NO3,16,7,2018,2018-07-16,towr,seep,10.35521267,,ESL,10.36
nutrients,SRP,12,5,2021,2021-05-12,towr,seep,10.365,,,
nutrients,TP,6,3,2020,2020-03-06,ws55,seep,10.37,,,
nutrients,NH4,19,6,2018,2018-06-19,ws55,flume,10.4,,ESL,10.4
nutrients,TP,3,2,2020,2020-02-03,towr,flume,10.42,,,
nutrients,TP,12,5,2020,2020-05-12,towr,flume,10.42,,,
nutrients,TP,4,8,2020,2020-08-04,towr,upstream,10.45,,,
nutrients,NH4,11,7,2019,2019-07-11,ws55,seep,10.47,,CAIS,10.47
nutrients,SRP,16,2,2021,2021-02-16,ws55,flume,10.494,white,,
nutrients,NH4,7,8,2018,2018-08-07,ws55,flume,10.5,,ESL,10.5
nutrients,NO3,2,7,2021,2021-07-02,ws55,flume,10.52,white,,
nutrients,SRP,9,4,2018,2018-04-09,towr,flume,10.52,,CAIS,10.52
nutrients,NO3,16,2,2021,2021-02-16,towr,flume,10.52,,,
nutrients,SRP,6,1,2020,2020-01-06,ws55,flume,10.531,,,
nutrients,NO3,31,5,2021,2021-05-31,ws55,flume,10.56,blue,,
nutrients,SRP,28,6,2018,2018-06-28,ws55,flume,10.6,,ESL,10.6
nutrients,TP,8,6,2021,2021-06-08,ws55,flume,10.61,blue,,
nutrients,TP,7,8,2019,2019-08-07,ws55,seep,10.62,,CAIS,10.62
nutrients,TP,6,10,2020,2020-10-06,towr,seep,10.63,,,
nutrients,NO3,5,6,2018,2018-06-05,ws55,seep,10.66463138,,ESL,10.66
nutrients,NH4,4,2,2021,2021-02-04,ws55,flume,10.68,white,,
nutrients,NO3,8,9,2020,2020-09-08,towr,seep,10.68,,,
nutrients,NH4,1,4,2021,2021-04-01,towr,flume,10.69,white,,
nutrients,NH4,8,5,2018,2018-05-08,towr,flume,10.7,,ESL,10.7
nutrients,NH4,7,8,2019,2019-08-07,towr,upstream,10.73,,CAIS,10.73
nutrients,NH4,5,5,2019,2019-05-05,towr,upstream,10.75,,CAIS,10.75
nutrients,TP,1,4,2021,2021-04-01,ws55,flume,10.76,blue,,
nutrients,NH4,25,8,2020,2020-08-25,ws55,flume,10.76,,,
nutrients,NO3,23,8,2019,2019-08-23,towr,upstream,10.84,,CAIS,10.84
nutrients,TP,1,2,2019,2019-02-01,ws55,seep,10.86,,CAIS,10.86
nutrients,NH4,26,6,2019,2019-06-26,towr,seep,10.88,,CAIS,10.88
nutrients,NH4,3,7,2018,2018-07-03,ws55,flume,10.9,,ESL,10.9
nutrients,NH4,19,6,2018,2018-06-19,ws55,seep,10.9,,ESL,10.9
nutrients,NO3,19,6,2018,2018-06-19,ws55,seep,10.9,,ESL,10.9
nutrients,NH4,18,12,2017,2017-12-18,towr,flume,10.94,,CAIS,10.94
nutrients,NH4,11,7,2019,2019-07-11,ws55,flume,11,,CAIS,11
nutrients,NH4,7,8,2018,2018-08-07,ws55,seep,11,,ESL,11
nutrients,NH4,22,8,2018,2018-08-22,towr,upstream,11,,ESL,11
nutrients,TP,1,2,2019,2019-02-01,towr,flume,11.07,,CAIS,11.07
nutrients,TP,6,9,2019,2019-09-06,towr,flume,11.07,,CAIS,11.07
nutrients,TP,8,11,2019,2019-11-08,towr,flume,11.09,,,
nutrients,NH4,23,8,2019,2019-08-23,towr,seep,11.13,,CAIS,11.13
nutrients,TP,9,6,2020,2020-06-09,towr,seep,11.14,,,
nutrients,TP,10,4,2019,2019-04-10,towr,upstream,11.19,,CAIS,11.19
nutrients,NH4,7,8,2018,2018-08-07,towr,upstream,11.2,,ESL,11.2
nutrients,TP,12,5,2020,2020-05-12,towr,upstream,11.22,,,
nutrients,NO3,15,4,2021,2021-04-15,towr,flume,11.25,white,,
nutrients,NO3,12,5,2021,2021-05-12,towr,upstream,11.25,,,
nutrients,NO3,11,7,2019,2019-07-11,towr,flume,11.26,,CAIS,11.26
nutrients,NO3,18,12,2017,2017-12-18,ws55,flume,11.3,,CAIS,11.3
nutrients,NH4,5,6,2018,2018-06-05,towr,flume,11.3,,ESL,11.3
nutrients,NO3,12,5,2021,2021-05-12,towr,flume,11.32,blue,,
nutrients,NH4,4,2,2021,2021-02-04,ws55,seep,11.34,,,
nutrients,TP,4,8,2020,2020-08-04,towr,flume,11.35,,,
nutrients,NH4,2,7,2021,2021-07-02,towr,flume,11.36,white,,
nutrients,NH4,5,6,2018,2018-06-05,towr,seep,11.4,,ESL,11.4
nutrients,NH4,7,8,2018,2018-08-07,towr,upstream,11.4,,ESL,11.4
nutrients,SRP,7,8,2018,2018-08-07,towr,upstream,11.4,,ESL,11.4
nutrients,NO3,6,10,2020,2020-10-06,towr,upstream,11.42,,,
nutrients,TP,12,5,2021,2021-05-12,towr,upstream,11.43,,,
nutrients,TP,3,11,2020,2020-11-03,towr,seep,11.47,,,
nutrients,NH4,28,6,2018,2018-06-28,ws55,flume,11.5,,ESL,11.5
nutrients,NH4,7,8,2018,2018-08-07,towr,seep,11.5,,ESL,11.5
nutrients,NO3,4,2,2021,2021-02-04,towr,upstream,11.51,,,
nutrients,TP,5,9,2018,2018-09-05,towr,upstream,11.57,,CAIS,11.57
nutrients,TP,3,10,2018,2018-10-03,towr,seep,11.59,,CAIS,11.59
nutrients,TP,4,3,2021,2021-03-04,towr,flume,11.6,white,,
nutrients,NH4,21,1,2021,2021-01-21,towr,upstream,11.63,blue,,
nutrients,NH4,31,5,2021,2021-05-31,towr,upstream,11.63,,,
nutrients,NO3,22,9,2020,2020-09-22,ws55,flume,11.68,,,
nutrients,TP,4,3,2021,2021-03-04,ws55,flume,11.69,,,
nutrients,SRP,7,8,2018,2018-08-07,towr,seep,11.7,,ESL,11.7
nutrients,NH4,26,3,2018,2018-03-26,ws55,flume,11.73,,CAIS,11.73
nutrients,NO3,19,9,2018,2018-09-19,towr,upstream,11.8,,CAIS,11.8
nutrients,NO3,3,10,2018,2018-10-03,ws55,flume,11.83,,CAIS,11.83
nutrients,NH4,1,12,2020,2020-12-01,ws55,seep,11.84,,,
nutrients,NH4,9,6,2020,2020-06-09,towr,flume,11.88,,,
nutrients,TP,3,10,2018,2018-10-03,ws55,seep,11.88,,CAIS,11.88
nutrients,SRP,30,5,2018,2018-05-30,towr,flume,11.9,,ESL,11.9
nutrients,SRP,3,7,2018,2018-07-03,towr,flume,11.9,,ESL,11.9
nutrients,TP,11,10,2019,2019-10-11,towr,seep,11.9,,,
nutrients,NO3,7,7,2020,2020-07-07,towr,flume,11.96,,,
nutrients,NH4,12,5,2021,2021-05-12,ws55,seep,11.97,,,
nutrients,SRP,5,9,2018,2018-09-05,towr,flume,11.98,,CAIS,11.98
nutrients,TP,8,6,2021,2021-06-08,ws55,flume,12.02,white,,
nutrients,NO3,25,4,2018,2018-04-25,towr,flume,12.03,,CAIS,12.03
nutrients,NH4,3,11,2020,2020-11-03,towr,upstream,12.04,,,
nutrients,NH4,24,4,2019,2019-04-24,ws55,flume,12.09,,CAIS,12.09
nutrients,NH4,12,6,2019,2019-06-12,towr,seep,12.09,,CAIS,12.09
nutrients,NO3,29,5,2019,2019-05-29,towr,upstream,12.11,,CAIS,12.11
nutrients,TP,5,9,2018,2018-09-05,towr,seep,12.12,,CAIS,12.12
nutrients,TP,1,4,2021,2021-04-01,towr,flume,12.13,white,,
nutrients,NH4,27,9,2019,2019-09-27,ws55,seep,12.13,,,
nutrients,TP,9,8,2021,2021-08-09,towr,upstream,12.13,,,
nutrients,SRP,30,5,2018,2018-05-30,ws55,flume,12.2,,ESL,12.2
nutrients,SRP,22,8,2018,2018-08-22,towr,seep,12.2,,ESL,12.2
nutrients,NO3,5,9,2018,2018-09-05,ws55,flume,12.28,,CAIS,12.28
nutrients,NO3,8,9,2020,2020-09-08,towr,flume,12.3,,,
nutrients,SRP,19,6,2018,2018-06-19,ws55,flume,12.4,,ESL,12.4
nutrients,SRP,22,8,2018,2018-08-22,ws55,seep,12.4,,ESL,12.4
nutrients,NO3,31,5,2021,2021-05-31,towr,upstream,12.44,,,
nutrients,TP,4,3,2021,2021-03-04,towr,upstream,12.53,,,
nutrients,NO3,8,9,2020,2020-09-08,ws55,flume,12.59,,,
nutrients,TP,1,4,2021,2021-04-01,ws55,flume,12.63,white,,
nutrients,NO3,4,8,2020,2020-08-04,towr,upstream,12.66,,,
nutrients,NO3,12,5,2021,2021-05-12,towr,flume,12.7,white,,
nutrients,NO3,22,9,2020,2020-09-22,towr,flume,12.7,,,
nutrients,NH4,15,4,2021,2021-04-15,ws55,seep,12.72,,,
nutrients,TP,8,6,2021,2021-06-08,ws55,seep,12.74,,,
nutrients,NH4,5,6,2018,2018-06-05,ws55,seep,12.8,,ESL,12.8
nutrients,TP,5,9,2018,2018-09-05,ws55,seep,12.84,,CAIS,12.84
nutrients,NH4,26,5,2020,2020-05-26,ws55,seep,12.87,,,
nutrients,NO3,2,7,2021,2021-07-02,ws55,flume,12.88,blue,,
nutrients,NH4,25,8,2020,2020-08-25,towr,upstream,12.91,,,
nutrients,NH4,29,1,2018,2018-01-29,ws55,flume,12.95,,CAIS,12.95
nutrients,NH4,27,7,2021,2021-07-27,towr,flume,12.99,,,
nutrients,TP,5,3,2019,2019-03-05,towr,seep,13.09,,CAIS,13.09
nutrients,SRP,28,6,2018,2018-06-28,towr,seep,13.1,,ESL,13.1
nutrients,NH4,31,5,2021,2021-05-31,ws55,flume,13.13,blue,,
nutrients,NH4,15,4,2021,2021-04-15,ws55,flume,13.13,white,,
nutrients,NH4,11,7,2019,2019-07-11,towr,upstream,13.15,,CAIS,13.15
nutrients,SRP,7,8,2018,2018-08-07,ws55,seep,13.2,,ESL,13.2
nutrients,NH4,25,8,2020,2020-08-25,towr,flume,13.25,,,
nutrients,NO3,4,8,2020,2020-08-04,towr,flume,13.33,,,
nutrients,TP,3,10,2018,2018-10-03,towr,upstream,13.35,,CAIS,13.35
nutrients,SRP,7,8,2018,2018-08-07,ws55,flume,13.4,,ESL,13.4
nutrients,SRP,19,6,2018,2018-06-19,towr,seep,13.4,,ESL,13.4
nutrients,TP,1,4,2021,2021-04-01,towr,seep,13.4,,,
nutrients,NO3,5,6,2018,2018-06-05,towr,flume,13.42877181,,ESL,13.43
nutrients,NO3,16,2,2021,2021-02-16,towr,upstream,13.46,white,,
nutrients,TP,7,7,2020,2020-07-07,towr,upstream,13.46,,,
nutrients,NO3,7,7,2020,2020-07-07,ws55,flume,13.47,,,
nutrients,TP,12,6,2019,2019-06-12,towr,flume,13.48,,CAIS,13.48
nutrients,TP,10,4,2019,2019-04-10,towr,flume,13.5,,CAIS,13.5
nutrients,TP,5,1,2021,2021-01-05,ws55,flume,13.51,blue,,
nutrients,NH4,23,8,2019,2019-08-23,towr,flume,13.53,,CAIS,13.53
nutrients,NH4,31,5,2021,2021-05-31,towr,flume,13.6,white,,
nutrients,NH4,15,4,2021,2021-04-15,towr,upstream,13.6,,,
nutrients,TP,1,12,2020,2020-12-01,towr,flume,13.68,,,
nutrients,TP,3,11,2020,2020-11-03,ws55,seep,13.68,,,
nutrients,SRP,19,6,2018,2018-06-19,towr,upstream,13.7,,ESL,13.7
nutrients,NH4,27,7,2021,2021-07-27,towr,upstream,13.74,,,
nutrients,NO3,23,6,2020,2020-06-23,ws55,flume,13.78,,,
nutrients,NO3,29,1,2018,2018-01-29,ws55,seep,13.86,,CAIS,13.86
nutrients,SRP,19,6,2018,2018-06-19,towr,flume,13.9,,ESL,13.9
nutrients,SRP,22,8,2018,2018-08-22,towr,flume,13.9,,ESL,13.9
nutrients,SRP,3,7,2018,2018-07-03,towr,upstream,13.9,,ESL,13.9
nutrients,NO3,5,6,2018,2018-06-05,ws55,flume,13.92384174,,ESL,13.92
nutrients,NH4,5,1,2021,2021-01-05,towr,flume,13.95,white,,
nutrients,NH4,21,7,2020,2020-07-21,ws55,flume,13.99,,,
nutrients,SRP,19,6,2018,2018-06-19,ws55,seep,14,,ESL,14
nutrients,NO3,27,9,2019,2019-09-27,towr,flume,14.1,,,
nutrients,TP,3,10,2018,2018-10-03,ws55,flume,14.11,,CAIS,14.11
nutrients,TP,5,1,2021,2021-01-05,towr,flume,14.15,white,,
nutrients,NH4,24,4,2019,2019-04-24,towr,upstream,14.17,,CAIS,14.17
nutrients,SRP,3,7,2018,2018-07-03,ws55,flume,14.2,,ESL,14.2
nutrients,NH4,3,2,2020,2020-02-03,ws55,flume,14.28,,,
nutrients,SRP,3,7,2018,2018-07-03,ws55,seep,14.3,,ESL,14.3
nutrients,SRP,22,8,2018,2018-08-22,towr,upstream,14.3,,ESL,14.3
nutrients,NH4,25,10,2019,2019-10-25,ws55,flume,14.36,,,
nutrients,NO3,22,9,2020,2020-09-22,towr,upstream,14.37,,,
nutrients,NO3,6,9,2019,2019-09-06,towr,flume,14.38,,CAIS,14.38
nutrients,NH4,22,5,2018,2018-05-22,towr,upstream,14.4,,ESL,14.4
nutrients,NH4,29,5,2019,2019-05-29,ws55,flume,14.43,,CAIS,14.43
nutrients,NH4,16,2,2021,2021-02-16,ws55,seep,14.45,blue,,
nutrients,TP,11,10,2019,2019-10-11,ws55,flume,14.48,,,
nutrients,NO3,11,7,2019,2019-07-11,ws55,flume,14.53,,CAIS,14.53
nutrients,NO3,7,8,2019,2019-08-07,towr,flume,14.55,,CAIS,14.55
nutrients,NH4,31,5,2021,2021-05-31,towr,seep,14.55,,,
nutrients,NH4,6,1,2020,2020-01-06,ws55,flume,14.57,,,
nutrients,NH4,8,9,2020,2020-09-08,ws55,flume,14.57,,,
nutrients,NO3,11,7,2019,2019-07-11,towr,upstream,14.76,,CAIS,14.76
nutrients,SRP,7,8,2018,2018-08-07,towr,flume,14.8,,ESL,14.8
nutrients,NH4,5,1,2021,2021-01-05,towr,upstream,14.86,,,
nutrients,TP,1,2,2019,2019-02-01,ws55,flume,14.88,,CAIS,14.88
nutrients,TP,7,7,2020,2020-07-07,ws55,flume,14.9,,,
nutrients,NO3,17,5,2019,2019-05-17,ws55,flume,14.91,,CAIS,14.91
nutrients,SRP,22,8,2018,2018-08-22,ws55,flume,15,,ESL,15
nutrients,NO3,24,7,2019,2019-07-24,ws55,flume,15.14,,CAIS,15.14
nutrients,TP,4,2,2021,2021-02-04,ws55,flume,15.24,blue,,
nutrients,NH4,9,4,2018,2018-04-09,ws55,flume,15.39,,CAIS,15.39
nutrients,NH4,27,9,2019,2019-09-27,ws55,flume,15.4,,,
nutrients,TP,6,10,2020,2020-10-06,towr,upstream,15.42,,,
nutrients,NH4,25,4,2018,2018-04-25,towr,flume,15.47,,CAIS,15.47
nutrients,NH4,8,9,2020,2020-09-08,towr,flume,15.48,,,
nutrients,TP,11,10,2019,2019-10-11,ws55,seep,15.62,,,
nutrients,NH4,1,4,2021,2021-04-01,ws55,flume,15.63,white,,
nutrients,NH4,31,5,2021,2021-05-31,ws55,flume,15.7,white,,
nutrients,NH4,4,2,2021,2021-02-04,towr,upstream,15.73,,,
nutrients,TP,1,4,2021,2021-04-01,towr,flume,15.75,blue,,
nutrients,TP,5,9,2018,2018-09-05,towr,flume,15.88,,CAIS,15.88
nutrients,TP,1,12,2020,2020-12-01,towr,upstream,15.96,,,
nutrients,NO3,13,7,2021,2021-07-13,ws55,flume,15.97,,,
nutrients,NO3,10,4,2019,2019-04-10,ws55,flume,16.05,,CAIS,16.05
nutrients,NO3,31,5,2021,2021-05-31,towr,flume,16.11,blue,,
nutrients,NH4,25,10,2019,2019-10-25,ws55,seep,16.11,,,
nutrients,NO3,23,6,2020,2020-06-23,towr,upstream,16.11,,,
